PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Danilo Gallinari,201568,DEN,1
Kenneth Faried,202702,DEN,1
Nikola Jokic,203999,DEN,1
Gary Harris,203914,DEN,1
Jamal Murray,1627750,DEN,1
Rodney McGruder,203585,MIA,1
Luke Babbitt,202337,MIA,1
Hassan Whiteside,202355,MIA,1
Josh Richardson,1626196,MIA,1
Goran Dragic,201609,MIA,1
Jamal Murray,1627750,DEN,2
Emmanuel Mudiay,1626144,DEN,2
Wilson Chandler,201163,DEN,2
Mason Plumlee,203486,DEN,2
Juancho Hernangomez,1627823,DEN,2
Goran Dragic,201609,MIA,2
Tyler Johnson,204020,MIA,2
Okaro White,1627855,MIA,2
Willie Reed,203186,MIA,2
Wayne Ellington,201961,MIA,2
Danilo Gallinari,201568,DEN,3
Kenneth Faried,202702,DEN,3
Nikola Jokic,203999,DEN,3
Gary Harris,203914,DEN,3
Jamal Murray,1627750,DEN,3
Rodney McGruder,203585,MIA,3
Luke Babbitt,202337,MIA,3
Hassan Whiteside,202355,MIA,3
Josh Richardson,1626196,MIA,3
Goran Dragic,201609,MIA,3
Kenneth Faried,202702,DEN,4
Jamal Murray,1627750,DEN,4
Emmanuel Mudiay,1626144,DEN,4
Wilson Chandler,201163,DEN,4
Mason Plumlee,203486,DEN,4
Josh Richardson,1626196,MIA,4
Tyler Johnson,204020,MIA,4
James Johnson,201949,MIA,4
Willie Reed,203186,MIA,4
Wayne Ellington,201961,MIA,4
