PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Michael Kidd-Gilchrist,203077,CHA,1
Marvin Williams,101107,CHA,1
Cody Zeller,203469,CHA,1
Nicolas Batum,201587,CHA,1
Kemba Walker,202689,CHA,1
LeBron James,2544,CLE,1
Kevin Love,201567,CLE,1
Tristan Thompson,202684,CLE,1
JR Smith,2747,CLE,1
Kyrie Irving,202681,CLE,1
Marvin Williams,101107,CHA,2
Frank Kaminsky,1626163,CHA,2
Marco Belinelli,201158,CHA,2
Ramon Sessions,201196,CHA,2
Jeremy Lamb,203087,CHA,2
LeBron James,2544,CLE,2
Kyrie Irving,202681,CLE,2
DeAndre Liggins,202732,CLE,2
Iman Shumpert,202697,CLE,2
Richard Jefferson,2210,CLE,2
Michael Kidd-Gilchrist,203077,CHA,3
Marvin Williams,101107,CHA,3
Cody Zeller,203469,CHA,3
Nicolas Batum,201587,CHA,3
Kemba Walker,202689,CHA,3
LeBron James,2544,CLE,3
Kevin Love,201567,CLE,3
Tristan Thompson,202684,CLE,3
JR Smith,2747,CLE,3
Kyrie Irving,202681,CLE,3
Marvin Williams,101107,CHA,4
Frank Kaminsky,1626163,CHA,4
Marco Belinelli,201158,CHA,4
Ramon Sessions,201196,CHA,4
Jeremy Lamb,203087,CHA,4
LeBron James,2544,CLE,4
Kyrie Irving,202681,CLE,4
DeAndre Liggins,202732,CLE,4
Iman Shumpert,202697,CLE,4
Richard Jefferson,2210,CLE,4
