player.name,player.id,team.abbreviation,period
Carlos Boozer,2430,CHI,1
Luol Deng,2736,CHI,1
Joakim Noah,201149,CHI,1
Richard Hamilton,1888,CHI,1
Derrick Rose,201565,CHI,1
Omri Casspi,201956,CLE,1
Antawn Jamison,1712,CLE,1
Semih Erden,201623,CLE,1
Anthony Parker,1515,CLE,1
Ramon Sessions,201196,CLE,1
Luol Deng,2736,CHI,2
Taj Gibson,201959,CHI,2
Omer Asik,201600,CHI,2
C.J. Watson,201228,CHI,2
Ronnie Brewer,200758,CHI,2
Daniel Gibson,200789,CLE,2
Tristan Thompson,202684,CLE,2
Alonzo Gee,202087,CLE,2
Manny Harris,202412,CLE,2
Samardo Samuels,202396,CLE,2
Carlos Boozer,2430,CHI,3
Luol Deng,2736,CHI,3
Joakim Noah,201149,CHI,3
Richard Hamilton,1888,CHI,3
Derrick Rose,201565,CHI,3
Omri Casspi,201956,CLE,3
Antawn Jamison,1712,CLE,3
Semih Erden,201623,CLE,3
Anthony Parker,1515,CLE,3
Ramon Sessions,201196,CLE,3
Luol Deng,2736,CHI,4
Taj Gibson,201959,CHI,4
Omer Asik,201600,CHI,4
C.J. Watson,201228,CHI,4
Ronnie Brewer,200758,CHI,4
Daniel Gibson,200789,CLE,4
Tristan Thompson,202684,CLE,4
Alonzo Gee,202087,CLE,4
Manny Harris,202412,CLE,4
Samardo Samuels,202396,CLE,4
