player.name,player.id,team.abbreviation,period
Metta World Peace,1897,LAL,1
Pau Gasol,2200,LAL,1
Andrew Bynum,101115,LAL,1
Kobe Bryant,977,LAL,1
Derek Fisher,965,LAL,1
Dorell Wright,2748,GSW,1
David Lee,101135,GSW,1
Ekpe Udoh,202327,GSW,1
Monta Ellis,101145,GSW,1
Stephen Curry,201939,GSW,1
Andrew Bynum,101115,LAL,2
Lamar Odom,1885,LAL,2
Steve Blake,2581,LAL,2
Shannon Brown,200769,LAL,2
Matt Barnes,2440,LAL,2
Dorell Wright,2748,GSW,2
David Lee,101135,GSW,2
Monta Ellis,101145,GSW,2
Lou Amundson,200811,GSW,2
Al Thornton,201154,GSW,2
Metta World Peace,1897,LAL,3
Pau Gasol,2200,LAL,3
Andrew Bynum,101115,LAL,3
Kobe Bryant,977,LAL,3
Derek Fisher,965,LAL,3
Dorell Wright,2748,GSW,3
David Lee,101135,GSW,3
Ekpe Udoh,202327,GSW,3
Monta Ellis,101145,GSW,3
Stephen Curry,201939,GSW,3
Pau Gasol,2200,LAL,4
Lamar Odom,1885,LAL,4
Steve Blake,2581,LAL,4
Shannon Brown,200769,LAL,4
Matt Barnes,2440,LAL,4
Dorell Wright,2748,GSW,4
David Lee,101135,GSW,4
Monta Ellis,101145,GSW,4
Stephen Curry,201939,GSW,4
Lou Amundson,200811,GSW,4
